timestamp,application,log_level,message,user_id,session_id,source_ip,destination_ip,response_code,latency_ms,cpu_usage,memory_usage,disk_io,network_bandwidth,module,error_code
2024-11-09 08:55:21,BankingApp,ERROR,Service unavailable,9296,SID-440776,8.129.18.9,179.8.247.208,200,1493.43,25.18,40.39,63.06,682.42,API Gateway,NULL
2024-06-26 08:11:02,BankingApp,ERROR,Database connection lost,2875,SID-171413,180.66.215.8,60.120.227.75,503,1017.93,43.88,70.56,67.25,240.55,Cache,TXN_FAILURE
2024-06-15 08:56:25,LoanProcessing,ERROR,Transaction processed,6509,SID-245485,114.203.162.105,15.86.212.68,500,-221.31,29.31,68.04,89.92,195.07,Transaction,NULL
2024-11-14 08:12:13,LoanProcessing,WARNING,User authentication failed,4894,SID-223266,20.200.11.232,208.177.115.86,404,1294.94,16.83,30.47,22.06,763.2,Database,API_TIMEOUT
2024-11-20 08:38:07,LoanProcessing,INFO,User authentication failed,1210,SID-439239,60.195.168.237,146.74.68.7,500,2179.27,35.99,45.36,52.75,732.66,Auth,CPU_OVERLOAD
2024-09-06 08:25:14,FraudDetection,CRITICAL,Transaction processed,9694,SID-501377,252.190.96.85,50.186.183.20,401,1354.24,94.38,42.69,63.77,758.53,Database,AUTH_401
2025-02-17 08:44:03,FraudDetection,WARNING,Memory usage high,2613,SID-272317,215.114.96.27,77.40.200.133,200,2887.89,79.82,71.46,73.55,299.79,Scheduler,DB_CONN_FAIL
2024-06-19 08:40:04,LoanProcessing,ERROR,Transaction processed,2046,SID-106319,112.142.101.220,180.57.231.154,503,2126.32,74.18,83.42,33.47,700.82,API Gateway,MEM_LEAK
2024-08-04 08:57:23,BankingApp,CRITICAL,User authentication failed,3668,SID-845952,14.70.26.113,203.226.130.19,404,650.95,29.9,68.51,73.08,458.01,Transaction,API_TIMEOUT
2024-04-29 08:57:20,LoanProcessing,ERROR,Service unavailable,1565,SID-438777,12.248.51.50,235.183.81.57,403,2207.57,81.18,53.35,89.29,427.3,API Gateway,TXN_FAILURE
2025-03-23 08:23:01,BankingApp,INFO,CPU spike detected,1963,SID-921194,58.255.60.148,35.212.110.141,404,3761.15,83.98,65.42,67.24,454.67,API Gateway,AUTH_401
2024-06-20 08:39:56,LoanProcessing,CRITICAL,Memory usage high,5221,SID-770154,34.94.124.217,142.92.66.11,404,910.74,65.31,45.85,68.59,603.84,Transaction,AUTH_401
2024-04-25 08:43:03,FraudDetection,CRITICAL,Transaction processed,5273,SID-825225,134.233.227.86,205.202.10.219,403,3750.93,48.0,33.05,61.18,608.16,Auth,MEM_LEAK
2025-01-16 08:10:25,InsuranceApp,INFO,CPU spike detected,2144,SID-307734,205.23.253.163,44.102.83.140,500,574.88,21.47,64.0,20.85,477.37,Transaction,MEM_LEAK
2025-02-08 08:55:50,LoanProcessing,INFO,CPU spike detected,5189,SID-435343,188.239.1.103,212.69.189.53,500,1881.38,41.19,43.13,39.98,117.6,API Gateway,CPU_OVERLOAD
2024-05-21 08:18:09,InsuranceApp,ERROR,Service unavailable,6387,SID-767425,210.40.168.32,156.239.149.58,200,345.25,13.26,35.51,63.39,699.44,API Gateway,TXN_FAILURE
2024-06-29 08:30:55,LoanProcessing,ERROR,Database connection lost,7995,SID-673804,147.58.141.95,156.203.189.94,503,802.82,40.82,48.56,18.63,756.57,Scheduler,CPU_OVERLOAD
2024-12-28 08:41:45,BankingApp,INFO,Database connection lost,5679,SID-301748,241.214.214.216,42.62.210.207,401,2052.0,56.62,64.7,26.67,815.39,Database,DB_CONN_FAIL
2025-03-19 08:00:14,FraudDetection,WARNING,Transaction processed,8547,SID-794919,150.42.154.126,60.205.0.198,500,1338.99,66.61,70.53,30.02,205.33,Auth,MEM_LEAK
2025-04-23 08:20:48,LoanProcessing,ERROR,Database connection lost,3495,SID-325865,159.105.147.254,67.2.92.242,200,1647.44,61.67,40.89,6.0,508.21,Scheduler,CPU_OVERLOAD
2024-08-30 08:46:18,FraudDetection,WARNING,Memory usage high,5136,SID-421373,41.231.215.241,97.134.254.241,401,1063.69,78.57,40.34,73.84,896.98,Transaction,API_TIMEOUT
2024-06-26 08:17:22,InsuranceApp,WARNING,Service unavailable,8452,SID-262255,136.76.45.70,162.142.133.78,404,954.21,84.84,33.76,27.7,526.45,Database,API_TIMEOUT
2025-02-09 08:26:49,LoanProcessing,WARNING,User authentication failed,1479,SID-373201,231.212.228.109,141.115.224.61,500,1673.41,65.33,29.09,94.48,524.35,Transaction,API_TIMEOUT
2024-08-01 08:56:54,LoanProcessing,INFO,Memory usage high,6885,SID-944530,163.178.214.56,109.195.68.12,400,393.9,33.46,54.88,82.71,917.92,Cache,NULL
2024-05-14 08:26:53,BankingApp,WARNING,API response delayed,7499,SID-431382,120.148.150.232,82.18.175.171,400,677.62,47.16,71.45,39.2,171.04,API Gateway,NULL
2025-01-02 08:57:55,LoanProcessing,ERROR,Transaction processed,9827,SID-559661,210.219.97.111,166.36.110.243,500,1805.91,68.73,33.63,63.74,558.01,Auth,AUTH_401
2024-09-14 08:02:28,InsuranceApp,WARNING,Database connection lost,5970,SID-173359,221.145.172.203,201.94.37.233,404,505.73,72.76,85.94,83.05,642.43,Scheduler,API_TIMEOUT
2024-12-06 08:06:53,FraudDetection,CRITICAL,Database connection lost,1381,SID-659565,177.5.43.162,123.228.203.59,404,1461.04,44.48,24.14,82.2,994.25,API Gateway,DB_CONN_FAIL
2025-03-20 08:05:18,InsuranceApp,ERROR,Database connection lost,5860,SID-696500,229.155.116.218,58.120.32.129,404,941.29,13.86,89.34,96.19,836.74,API Gateway,NULL
2024-11-25 08:05:07,BankingApp,WARNING,API response delayed,4568,SID-739889,182.223.198.216,7.249.221.128,401,343.91,49.2,89.21,29.29,930.29,API Gateway,API_TIMEOUT
2024-05-30 08:00:12,BankingApp,WARNING,Database connection lost,1180,SID-188295,122.45.190.206,164.189.53.161,400,449.11,65.89,39.78,52.3,610.74,Database,MEM_LEAK
2024-10-15 08:51:42,FraudDetection,ERROR,CPU spike detected,2338,SID-184712,131.172.237.112,79.50.170.142,500,1392.85,71.54,36.37,99.38,702.81,Database,DB_CONN_FAIL
2025-01-17 08:01:45,LoanProcessing,CRITICAL,API response delayed,4765,SID-932328,158.148.75.194,222.1.166.109,401,645.63,69.48,64.6,70.72,893.72,Database,TXN_FAILURE
2024-07-23 08:38:44,LoanProcessing,WARNING,Database connection lost,3740,SID-608847,161.6.128.123,119.53.42.124,404,-121.04,20.1,49.32,6.49,944.65,Cache,MEM_LEAK
2025-03-14 08:52:48,LoanProcessing,CRITICAL,Service unavailable,9694,SID-814614,230.242.110.200,40.164.209.37,403,2243.05,11.87,43.72,13.68,274.41,Scheduler,CPU_OVERLOAD
2024-11-28 08:47:18,InsuranceApp,ERROR,User authentication failed,5877,SID-348161,224.174.124.233,89.74.249.125,500,1123.15,16.9,83.17,36.06,328.01,Transaction,AUTH_401
2024-07-04 08:30:15,InsuranceApp,INFO,Memory usage high,1397,SID-992830,57.94.92.136,15.87.189.100,503,2035.65,67.05,78.32,30.66,592.03,Cache,AUTH_401
2025-04-04 08:45:25,FraudDetection,CRITICAL,Memory usage high,3344,SID-501192,240.116.225.87,64.85.39.41,200,76.32,49.85,79.53,52.22,980.48,Cache,MEM_LEAK
2024-06-16 08:19:59,BankingApp,ERROR,Service unavailable,3578,SID-263386,85.48.212.44,173.16.231.36,403,-204.47,46.47,34.5,24.7,515.83,Auth,AUTH_401
2024-07-18 08:38:00,LoanProcessing,INFO,Database connection lost,3099,SID-182930,91.149.92.4,37.32.122.32,201,990.17,39.95,84.53,90.83,656.97,API Gateway,MEM_LEAK
2024-11-02 08:23:34,FraudDetection,CRITICAL,User authentication failed,2738,SID-646562,187.114.40.250,50.181.131.200,201,1620.52,34.81,52.16,53.28,717.57,API Gateway,MEM_LEAK
2025-01-20 08:13:14,InsuranceApp,INFO,Database connection lost,3909,SID-673554,144.42.160.104,25.212.23.38,201,1780.75,71.54,87.43,75.48,194.74,Transaction,DB_CONN_FAIL
2025-03-31 08:57:51,LoanProcessing,CRITICAL,Database connection lost,1037,SID-368511,40.14.136.23,52.88.125.135,500,1395.51,72.08,55.31,87.16,114.87,Scheduler,AUTH_401
2025-01-01 08:20:38,InsuranceApp,ERROR,API response delayed,4032,SID-303811,212.2.201.170,81.122.73.72,500,597.68,76.39,44.41,31.91,503.89,Auth,NULL
2024-12-07 08:32:23,BankingApp,INFO,Service unavailable,8618,SID-554511,246.234.0.46,190.2.150.143,201,1329.66,17.06,71.11,42.19,759.97,API Gateway,API_TIMEOUT
2025-04-22 08:14:23,BankingApp,WARNING,Memory usage high,4988,SID-530306,224.150.21.50,35.97.133.243,404,1055.85,50.99,60.4,55.04,595.1,Scheduler,TXN_FAILURE
2024-12-05 08:09:00,FraudDetection,ERROR,CPU spike detected,9266,SID-149484,13.92.164.90,238.20.231.97,200,1014.11,18.93,58.7,19.07,106.68,Database,NULL
2024-12-21 08:51:04,BankingApp,ERROR,API response delayed,4396,SID-997305,219.135.199.221,116.91.33.194,400,1755.3,21.43,32.88,48.3,120.78,Cache,NULL
2025-03-27 08:35:03,LoanProcessing,ERROR,Service unavailable,7872,SID-364071,133.184.252.209,19.240.88.158,400,1553.81,85.33,37.57,32.35,251.46,API Gateway,NULL
2024-10-20 08:21:30,LoanProcessing,ERROR,API response delayed,5093,SID-471326,148.244.105.245,38.208.250.163,401,2500.61,92.32,29.75,13.37,211.8,Cache,API_TIMEOUT
2024-07-19 08:31:05,LoanProcessing,ERROR,API response delayed,3880,SID-132118,186.121.223.170,137.135.72.209,500,1792.16,61.0,94.12,86.51,357.75,API Gateway,NULL
2024-11-08 08:52:07,FraudDetection,CRITICAL,CPU spike detected,2599,SID-552124,117.67.214.23,245.239.11.240,500,412.02,74.7,42.7,58.92,882.87,Auth,NULL
2024-10-04 08:28:30,InsuranceApp,CRITICAL,Memory usage high,6206,SID-209165,17.167.183.27,144.142.152.112,401,84.56,36.57,62.57,67.45,311.43,Transaction,API_TIMEOUT
2024-06-08 08:51:49,BankingApp,CRITICAL,Transaction processed,1589,SID-495088,246.206.178.68,130.226.5.111,404,977.98,57.12,44.54,15.46,979.88,Cache,TXN_FAILURE
2024-06-26 08:33:26,FraudDetection,INFO,API response delayed,1176,SID-142909,168.11.135.42,158.91.139.240,401,1808.36,76.21,90.44,68.34,127.08,Transaction,CPU_OVERLOAD
2024-08-16 08:23:40,BankingApp,INFO,User authentication failed,3978,SID-822009,207.87.22.105,186.156.172.140,201,1157.54,57.46,40.28,89.8,362.23,Transaction,TXN_FAILURE
2024-05-22 08:46:00,BankingApp,CRITICAL,API response delayed,1030,SID-246146,213.234.192.31,106.48.48.38,401,107.64,38.35,20.99,23.2,448.62,Scheduler,API_TIMEOUT
2024-11-14 08:06:00,FraudDetection,WARNING,Transaction processed,6027,SID-914522,46.103.204.103,79.142.115.93,400,759.56,50.4,60.99,58.25,749.35,Database,API_TIMEOUT
2024-05-29 08:03:50,FraudDetection,INFO,API response delayed,2257,SID-602386,142.250.161.90,252.202.120.93,500,-192.77,23.46,84.84,17.47,438.65,Database,DB_CONN_FAIL
2024-06-05 08:07:16,InsuranceApp,ERROR,API response delayed,7047,SID-183818,154.204.187.70,167.131.125.215,500,1807.86,81.55,60.17,43.9,618.74,Database,DB_CONN_FAIL
2024-10-19 08:51:30,InsuranceApp,WARNING,CPU spike detected,6200,SID-351163,143.148.39.35,246.80.237.53,404,164.09,63.6,94.04,11.73,955.41,Auth,AUTH_401
2025-02-05 08:23:07,BankingApp,WARNING,Service unavailable,2594,SID-290125,125.209.142.247,136.9.236.65,200,1366.61,72.15,21.11,10.07,516.45,Scheduler,MEM_LEAK
2025-03-11 08:01:01,FraudDetection,CRITICAL,CPU spike detected,2826,SID-185433,105.48.99.148,68.123.88.38,404,1469.63,15.75,93.72,48.83,653.77,Cache,API_TIMEOUT
2025-01-11 08:14:40,BankingApp,WARNING,User authentication failed,2888,SID-277853,141.99.221.88,80.79.199.178,500,1540.88,74.39,26.54,50.2,584.88,API Gateway,AUTH_401
2025-01-29 08:18:30,BankingApp,ERROR,Database connection lost,4981,SID-643513,173.138.9.66,199.210.168.68,401,1375.44,57.33,86.35,32.89,452.61,Scheduler,NULL
2024-08-03 08:44:44,InsuranceApp,ERROR,Database connection lost,6522,SID-873000,18.180.41.152,236.93.12.65,503,556.34,73.85,94.34,5.43,473.17,Database,CPU_OVERLOAD
2024-05-09 08:44:08,FraudDetection,WARNING,Memory usage high,7554,SID-846803,246.152.165.170,29.157.101.148,201,1070.33,66.68,76.42,5.62,409.57,Transaction,MEM_LEAK
2024-12-12 08:57:41,InsuranceApp,WARNING,Service unavailable,3264,SID-543679,163.36.64.85,193.182.154.213,400,579.67,74.66,79.35,34.61,807.89,API Gateway,NULL
2025-03-20 08:33:05,BankingApp,CRITICAL,Transaction processed,5089,SID-150799,136.32.192.251,236.78.46.221,403,1697.97,41.23,65.89,23.46,674.02,Auth,DB_CONN_FAIL
2025-03-16 08:29:25,InsuranceApp,INFO,User authentication failed,5022,SID-144117,246.84.49.180,240.95.154.177,403,803.93,10.59,68.83,52.0,580.14,Auth,TXN_FAILURE
2024-07-01 08:05:41,FraudDetection,WARNING,CPU spike detected,6115,SID-432351,65.90.1.8,246.226.79.243,500,1324.6,76.01,86.2,77.45,388.16,Cache,AUTH_401
2025-02-18 08:54:34,LoanProcessing,INFO,User authentication failed,2162,SID-526168,192.7.1.93,133.73.77.171,503,3500.78,20.35,72.83,6.73,590.48,Auth,AUTH_401
2024-10-10 08:10:46,InsuranceApp,INFO,Transaction processed,6457,SID-288739,95.126.75.83,170.188.77.24,201,834.5,44.18,41.99,54.46,915.05,API Gateway,AUTH_401
2025-01-21 08:16:51,FraudDetection,INFO,Memory usage high,9968,SID-577379,126.10.202.58,74.198.43.82,200,1327.02,40.59,47.35,47.28,844.18,API Gateway,NULL
2024-11-10 08:09:15,BankingApp,ERROR,API response delayed,2519,SID-206517,213.30.184.11,243.121.210.16,400,870.54,11.67,23.58,10.77,374.94,API Gateway,DB_CONN_FAIL
2024-07-26 08:49:24,InsuranceApp,WARNING,Database connection lost,3959,SID-886834,177.9.133.75,90.165.156.155,500,1184.64,45.54,49.83,76.09,331.75,API Gateway,API_TIMEOUT
2024-05-16 08:27:46,BankingApp,WARNING,Transaction processed,2738,SID-776453,126.163.167.35,225.249.115.50,201,2428.14,75.73,48.32,21.5,709.05,Auth,NULL
2024-09-14 08:12:55,InsuranceApp,INFO,Memory usage high,1393,SID-858653,37.141.80.72,118.2.182.56,200,1597.56,51.0,88.37,71.16,446.15,Auth,AUTH_401
2024-07-26 08:47:33,FraudDetection,INFO,Memory usage high,2155,SID-739665,220.17.7.77,182.46.128.214,200,464.84,26.46,44.51,90.47,572.62,Cache,API_TIMEOUT
2024-12-24 08:22:49,LoanProcessing,ERROR,Database connection lost,3830,SID-752845,252.106.202.50,76.196.178.248,400,1702.88,92.41,23.22,12.65,296.9,Cache,AUTH_401
2025-02-18 08:26:39,LoanProcessing,WARNING,CPU spike detected,4020,SID-181243,63.5.108.133,92.47.167.129,503,1437.78,28.35,48.08,77.65,851.95,Cache,TXN_FAILURE
2024-06-28 08:36:10,InsuranceApp,WARNING,Transaction processed,2852,SID-105927,118.32.206.26,147.123.107.189,500,2243.89,66.95,75.09,7.54,695.71,API Gateway,MEM_LEAK
2024-10-31 08:45:00,LoanProcessing,CRITICAL,Memory usage high,8859,SID-326959,224.190.200.90,149.138.73.223,500,2706.07,75.06,84.98,56.03,221.15,Cache,MEM_LEAK
2024-10-11 08:47:27,BankingApp,ERROR,CPU spike detected,3686,SID-382766,107.180.37.138,107.155.198.54,400,640.7,91.0,92.32,85.59,600.55,Cache,MEM_LEAK
2024-06-18 08:38:34,LoanProcessing,CRITICAL,Transaction processed,5020,SID-751320,245.119.43.155,251.26.164.217,403,2125.79,47.57,66.44,45.0,452.94,Transaction,AUTH_401
2024-10-22 08:09:29,FraudDetection,CRITICAL,API response delayed,9647,SID-588861,54.8.29.213,191.180.21.216,404,1234.44,91.58,32.83,93.46,666.6,API Gateway,API_TIMEOUT
2025-01-20 08:39:33,LoanProcessing,ERROR,Transaction processed,5802,SID-617297,166.227.112.130,31.248.208.226,503,1104.52,52.59,23.32,76.68,642.04,Auth,CPU_OVERLOAD
2025-04-15 08:47:04,LoanProcessing,CRITICAL,Service unavailable,8158,SID-703728,203.202.22.56,201.62.13.139,403,1510.28,38.67,81.25,29.23,153.62,Scheduler,API_TIMEOUT
2024-07-09 08:43:39,BankingApp,INFO,User authentication failed,9838,SID-304236,84.135.212.15,154.1.146.221,404,1626.38,33.04,85.74,99.49,578.06,Transaction,AUTH_401
2025-03-24 08:23:09,InsuranceApp,ERROR,API response delayed,8185,SID-971417,44.203.18.144,231.181.144.95,401,1336.07,66.05,50.69,71.76,951.31,Scheduler,TXN_FAILURE
2025-04-16 08:31:22,FraudDetection,ERROR,Database connection lost,2700,SID-483655,187.159.184.22,35.153.25.114,401,525.56,39.94,76.5,71.13,505.26,Auth,NULL
2024-07-25 08:08:15,FraudDetection,INFO,Database connection lost,7503,SID-310765,104.121.172.177,131.39.48.164,200,1258.12,45.17,61.33,98.36,993.53,API Gateway,TXN_FAILURE
2025-01-18 08:53:41,BankingApp,INFO,API response delayed,5297,SID-654523,179.213.110.176,249.247.55.241,404,1434.72,44.61,37.83,84.96,227.4,API Gateway,CPU_OVERLOAD
2024-09-19 08:20:35,LoanProcessing,CRITICAL,API response delayed,5282,SID-773165,29.87.7.11,115.230.152.168,500,591.37,16.7,48.81,43.68,238.73,Cache,TXN_FAILURE
2024-12-18 08:23:39,LoanProcessing,CRITICAL,User authentication failed,7908,SID-597140,212.87.209.146,196.42.112.64,403,2081.08,84.08,68.09,11.76,157.55,Cache,AUTH_401
2024-09-30 08:27:05,BankingApp,INFO,Transaction processed,3374,SID-173943,166.16.98.183,10.218.97.4,500,1927.73,91.88,52.99,25.63,620.87,Database,DB_CONN_FAIL
2025-01-11 08:48:25,LoanProcessing,INFO,API response delayed,9813,SID-806157,54.80.228.85,10.244.99.254,500,442.05,57.09,51.2,53.87,324.71,API Gateway,API_TIMEOUT
2025-01-05 08:08:29,InsuranceApp,CRITICAL,Transaction processed,5759,SID-381655,221.9.158.35,63.128.119.223,401,1066.27,31.36,58.32,59.32,662.03,Scheduler,MEM_LEAK
2025-04-11 08:05:52,BankingApp,ERROR,Service unavailable,2187,SID-190854,97.102.157.132,217.224.205.201,200,-52.84,54.66,42.82,61.48,260.56,Transaction,DB_CONN_FAIL
2024-04-26 08:08:08,LoanProcessing,CRITICAL,Database connection lost,4127,SID-654475,174.168.89.146,91.189.2.217,400,37.63,29.92,32.96,33.7,160.0,Auth,NULL
2024-11-02 08:36:35,InsuranceApp,INFO,Memory usage high,9607,SID-867295,89.225.220.112,245.188.105.212,401,1585.95,53.78,39.4,32.05,524.38,Transaction,MEM_LEAK
2025-02-01 08:30:52,FraudDetection,INFO,Transaction processed,1946,SID-875118,127.179.109.178,30.235.191.194,403,492.38,17.56,80.44,51.26,806.31,Cache,DB_CONN_FAIL
2024-07-13 08:38:24,LoanProcessing,CRITICAL,Service unavailable,1362,SID-767852,30.91.199.248,94.84.201.253,403,597.65,84.88,40.28,19.19,214.24,Auth,CPU_OVERLOAD
2024-06-12 08:06:26,BankingApp,WARNING,Memory usage high,4943,SID-976758,75.169.141.191,57.101.253.67,201,964.43,50.51,27.26,45.93,896.32,Database,MEM_LEAK
2024-09-01 08:22:38,FraudDetection,ERROR,Database connection lost,8361,SID-888128,13.80.194.250,57.183.180.6,500,-457.18,21.47,53.83,30.06,875.48,Auth,CPU_OVERLOAD
2025-01-02 08:12:28,FraudDetection,INFO,Transaction processed,8534,SID-860650,8.127.164.78,90.27.127.90,401,612.73,83.4,36.85,47.44,878.35,API Gateway,TXN_FAILURE
2024-05-08 08:30:07,LoanProcessing,CRITICAL,Database connection lost,8381,SID-628204,92.246.219.216,250.206.156.121,401,589.03,78.09,58.99,35.97,354.81,Cache,TXN_FAILURE
2024-05-28 08:12:44,InsuranceApp,INFO,Service unavailable,7567,SID-336643,68.241.174.40,153.188.95.125,201,-1179.36,90.57,27.17,16.03,589.98,Cache,API_TIMEOUT
2024-06-09 08:51:55,InsuranceApp,WARNING,API response delayed,7805,SID-681773,157.238.27.223,86.155.146.123,400,2336.8,80.95,28.97,29.42,519.3,Database,DB_CONN_FAIL
2024-09-21 08:51:13,FraudDetection,WARNING,Memory usage high,1522,SID-344646,137.82.104.95,95.135.124.78,201,-101.86,53.32,51.87,38.65,777.47,Database,AUTH_401
2024-12-17 08:04:15,LoanProcessing,INFO,Memory usage high,8946,SID-392826,253.193.201.55,196.47.226.183,200,28.16,72.5,26.61,93.96,699.14,API Gateway,API_TIMEOUT
2024-10-26 08:24:42,FraudDetection,ERROR,Memory usage high,1202,SID-415646,231.65.116.102,31.0.75.32,500,1522.12,71.96,34.67,20.63,415.89,Transaction,MEM_LEAK
2024-05-06 08:17:51,LoanProcessing,WARNING,CPU spike detected,4266,SID-789397,83.153.150.198,115.154.148.4,404,755.59,11.18,48.6,71.63,751.69,Transaction,API_TIMEOUT
2025-03-14 08:51:20,BankingApp,CRITICAL,CPU spike detected,2846,SID-820531,81.237.0.143,173.59.192.59,500,997.16,90.81,93.69,23.85,895.91,Cache,NULL
2024-12-08 08:48:26,InsuranceApp,ERROR,Database connection lost,7766,SID-749820,122.216.241.135,72.226.224.25,404,1331.1,76.76,58.86,36.38,944.25,Scheduler,CPU_OVERLOAD
2024-04-30 08:27:07,BankingApp,ERROR,Database connection lost,7646,SID-564910,183.37.188.133,166.50.54.197,503,-536.82,42.54,51.25,98.86,709.25,Transaction,DB_CONN_FAIL
2024-05-14 08:41:14,BankingApp,ERROR,Memory usage high,3555,SID-699521,170.187.233.113,71.158.186.162,500,503.64,63.68,55.26,76.72,605.19,Scheduler,API_TIMEOUT
2024-10-22 08:42:23,LoanProcessing,INFO,Database connection lost,3258,SID-522574,29.78.141.123,47.10.53.62,500,525.1,64.57,32.79,69.24,362.82,Cache,TXN_FAILURE
2024-10-16 08:27:59,InsuranceApp,INFO,Service unavailable,9270,SID-408944,150.217.84.168,165.97.56.195,200,1588.37,69.3,48.11,81.22,262.97,Transaction,TXN_FAILURE
2024-12-29 08:41:25,FraudDetection,CRITICAL,Transaction processed,8140,SID-757126,224.137.31.149,151.139.83.169,400,1472.24,22.9,66.6,24.92,368.16,Scheduler,AUTH_401
2024-05-06 08:55:24,BankingApp,CRITICAL,Transaction processed,3742,SID-227706,107.161.5.224,100.125.63.71,404,-256.59,14.55,67.4,90.98,585.16,Transaction,DB_CONN_FAIL
2025-04-04 08:26:46,FraudDetection,ERROR,Database connection lost,9562,SID-377937,81.3.10.43,156.223.200.138,400,933.95,85.88,84.82,39.71,971.63,API Gateway,API_TIMEOUT
2024-06-24 08:15:18,BankingApp,CRITICAL,CPU spike detected,3974,SID-429817,233.64.199.119,122.37.187.29,400,1399.28,85.68,54.09,69.6,593.16,Cache,AUTH_401
2025-04-08 08:47:49,BankingApp,WARNING,Service unavailable,6722,SID-868830,122.67.249.160,34.44.91.69,500,259.83,57.32,58.12,43.22,535.02,Database,CPU_OVERLOAD
2024-06-11 08:21:28,InsuranceApp,INFO,Service unavailable,1459,SID-512005,197.21.247.171,244.91.246.240,503,154.93,78.26,57.29,7.87,574.12,Transaction,CPU_OVERLOAD
2024-07-04 08:00:09,FraudDetection,INFO,Database connection lost,4550,SID-671833,65.142.202.227,199.52.17.134,401,1122.09,81.77,83.31,97.5,608.46,Transaction,API_TIMEOUT
2025-03-19 08:50:44,InsuranceApp,ERROR,Service unavailable,9125,SID-271420,31.83.70.245,69.228.198.130,404,1307.55,66.78,63.8,30.28,913.65,Transaction,CPU_OVERLOAD
2024-05-03 08:24:40,LoanProcessing,WARNING,CPU spike detected,5412,SID-201583,197.7.151.168,143.8.142.220,500,-0.04,19.14,85.16,99.01,826.14,API Gateway,API_TIMEOUT
2024-08-30 08:09:39,BankingApp,INFO,Transaction processed,1649,SID-451355,34.87.105.93,129.80.95.53,404,2836.88,31.68,43.04,31.8,279.43,Cache,CPU_OVERLOAD
2025-03-09 08:36:26,BankingApp,ERROR,Transaction processed,9886,SID-754907,15.101.74.46,57.166.66.200,201,593.86,88.01,25.92,87.04,927.54,Cache,TXN_FAILURE
2025-01-28 08:57:48,FraudDetection,INFO,Transaction processed,7608,SID-965153,82.3.164.169,86.254.86.118,403,2278.59,37.27,40.7,42.71,935.37,Scheduler,TXN_FAILURE
2024-10-12 08:37:05,LoanProcessing,WARNING,CPU spike detected,4647,SID-316836,107.67.249.254,247.62.17.200,401,1449.02,20.08,26.9,45.21,463.65,Auth,NULL
2025-03-07 08:26:18,InsuranceApp,WARNING,Transaction processed,2323,SID-307841,27.44.221.138,138.137.32.45,400,1625.75,34.32,91.27,59.03,364.28,Cache,DB_CONN_FAIL
2024-07-17 08:22:48,FraudDetection,WARNING,Database connection lost,2283,SID-141615,240.50.46.140,90.164.51.113,500,1093.54,63.12,61.57,6.34,101.7,Transaction,API_TIMEOUT
2024-07-25 08:42:59,BankingApp,INFO,Service unavailable,9726,SID-294358,184.166.78.104,129.151.103.133,401,1230.37,25.69,25.23,87.83,467.23,API Gateway,API_TIMEOUT
2024-09-06 08:20:47,BankingApp,CRITICAL,Database connection lost,3215,SID-760666,23.85.84.131,121.36.11.183,503,949.1,78.93,69.36,13.39,186.31,Scheduler,TXN_FAILURE
2024-08-05 08:21:13,BankingApp,INFO,User authentication failed,1209,SID-606944,243.6.83.20,192.181.3.219,500,1495.2,66.17,77.32,46.23,540.55,Transaction,TXN_FAILURE
2024-08-21 08:33:41,InsuranceApp,WARNING,Transaction processed,7265,SID-802757,153.41.179.248,210.187.152.122,401,1076.58,39.1,39.17,66.24,422.82,Database,NULL
2024-11-17 08:43:53,LoanProcessing,CRITICAL,Database connection lost,7940,SID-431676,152.148.31.218,32.176.219.144,201,1350.6,63.02,50.15,21.76,210.4,Scheduler,MEM_LEAK
2025-02-09 08:47:49,InsuranceApp,CRITICAL,API response delayed,4439,SID-814943,243.247.222.186,97.31.243.119,503,1670.55,19.76,61.42,84.86,537.9,Database,NULL
2024-08-18 08:44:58,LoanProcessing,CRITICAL,CPU spike detected,4985,SID-363936,49.181.239.91,235.76.151.124,400,1870.43,81.59,46.19,12.34,317.99,Transaction,MEM_LEAK
2024-05-05 08:47:19,InsuranceApp,ERROR,Memory usage high,7805,SID-443436,85.138.156.175,128.6.225.70,404,2559.98,72.62,23.67,36.84,828.79,Auth,AUTH_401
2024-11-06 08:11:55,LoanProcessing,ERROR,Service unavailable,4198,SID-250568,190.95.154.153,214.56.205.97,401,-573.2,40.38,63.26,5.83,284.66,Cache,DB_CONN_FAIL
2025-02-19 08:24:52,BankingApp,INFO,Memory usage high,7284,SID-601146,168.12.7.46,110.114.175.35,401,634.81,29.19,81.97,75.44,870.47,Database,CPU_OVERLOAD
2025-02-21 08:07:35,InsuranceApp,ERROR,CPU spike detected,3291,SID-508503,39.91.171.9,96.254.83.81,404,26.4,93.44,47.78,47.07,784.3,Cache,API_TIMEOUT
2024-08-25 08:16:26,BankingApp,INFO,Transaction processed,2134,SID-592221,52.27.13.58,51.103.248.44,201,1953.29,23.55,63.71,9.85,471.64,Database,DB_CONN_FAIL
2025-04-11 08:48:19,BankingApp,WARNING,User authentication failed,2867,SID-326194,207.230.41.83,55.208.146.35,200,1448.95,23.63,88.73,47.69,853.17,Cache,TXN_FAILURE
2025-01-23 08:43:24,InsuranceApp,CRITICAL,Transaction processed,3978,SID-522475,138.68.131.123,158.243.163.195,201,2272.54,85.87,55.84,16.26,913.26,Auth,CPU_OVERLOAD
